2016|1|1|31|7|2016-01-31|UA|19977|UA|N12216|1739|12266|1226603|31453|IAH|Houston  TX|TX|48|Texas|74|12953|1295302|31703|LGA|New York  NY|NY|36|New York|22|715|718|3.0|3.0|0|0|0700-0759|15.0|733|1122|4.0|1141|1126|-15.0|0.0|0|-1|1100-1159|0|NULL|0|206.0|188.0|169.0|1.0|1416.0|6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|2|6|2016-01-02|WN|19393|WN|N8640D|192|14107|1410702|30466|PHX|Phoenix  AZ|AZ|4|Arizona|81|14869|1486903|34614|SLC|Salt Lake City  UT|UT|49|Utah|87|2310|2327|17.0|17.0|1|1|2300-2359|7.0|2334|43|4.0|40|47|7.0|7.0|0|0|0001-0559|0|NULL|0|90.0|80.0|69.0|1.0|507.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|18|1|2016-01-18|WN|19393|WN|N475WN|1118|13495|1349503|33495|MSY|New Orleans  LA|LA|22|Louisiana|72|12191|1219102|31453|HOU|Houston  TX|TX|48|Texas|74|1515|1512|-3.0|0.0|0|-1|1500-1559|7.0|1519|1615|7.0|1630|1622|-8.0|0.0|0|-1|1600-1659|0|NULL|0|75.0|70.0|56.0|1.0|302.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|25|1|2016-01-25|OO|20304|OO|N427SW|4756|14696|1469606|34696|SBN|South Bend  IN|IN|18|Indiana|42|11433|1143302|31295|DTW|Detroit  MI|MI|26|Michigan|43|1204|1149|-15.0|0.0|0|-1|1200-1259|12.0|1201|1232|7.0|1312|1239|-33.0|0.0|0|-2|1300-1359|0|NULL|0|68.0|50.0|31.0|1.0|157.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|10|7|2016-01-10|WN|19393|WN|N771SA|1398|13244|1324402|33244|MEM|Memphis  TN|TN|47|Tennessee|54|10821|1082103|30852|BWI|Baltimore  MD|MD|24|Maryland|35|1825|1822|-3.0|0.0|0|-1|1800-1859|8.0|1830|2103|4.0|2125|2107|-18.0|0.0|0|-2|2100-2159|0|NULL|0|120.0|105.0|93.0|1.0|787.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|24|7|2016-01-24|B6|20409|B6|N192JB|1668|10994|1099402|30994|CHS|Charleston  SC|SC|45|South Carolina|37|10721|1072102|30721|BOS|Boston  MA|MA|25|Massachusetts|13|1425|1419|-6.0|0.0|0|-1|1400-1459|10.0|1429|1621|4.0|1629|1625|-4.0|0.0|0|-1|1600-1659|0|NULL|0|124.0|126.0|112.0|1.0|818.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|10|7|2016-01-10|DL|19790|DL|N963DN|1161|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|11267|1126702|31267|DAY|Dayton  OH|OH|39|Ohio|44|1200|1201|1.0|1.0|0|0|1200-1259|11.0|1212|1317|7.0|1335|1324|-11.0|0.0|0|-1|1300-1359|0|NULL|0|95.0|83.0|65.0|1.0|432.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|15|5|2016-01-15|DL|19790|DL|N821NW|61|14771|1477102|32457|SFO|San Francisco  CA|CA|6|California|91|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|855|900|5.0|5.0|0|0|0800-0859|17.0|917|1613|5.0|1630|1618|-12.0|0.0|0|-1|1600-1659|0|NULL|0|275.0|258.0|236.0|1.0|2139.0|9|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|9|6|2016-01-09|WN|19393|WN|N564WN|1789|14683|1468303|33214|SAT|San Antonio  TX|TX|48|Texas|74|11259|1125903|30194|DAL|Dallas  TX|TX|48|Texas|74|1420|1420|0.0|0.0|0|0|1400-1459|11.0|1431|1513|5.0|1520|1518|-2.0|0.0|0|-1|1500-1559|0|NULL|0|60.0|58.0|42.0|1.0|248.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|12|2|2016-01-12|AS|19930|AS|N468AS|88|10299|1029904|30299|ANC|Anchorage  AK|AK|2|Alaska|1|14747|1474703|30559|SEA|Seattle  WA|WA|53|Washington|93|1555|1542|-13.0|0.0|0|-1|1500-1559|23.0|1605|2007|7.0|2020|2014|-6.0|0.0|0|-1|2000-2059|0|NULL|0|205.0|212.0|182.0|1.0|1448.0|6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|16|6|2016-01-16|UA|19977|UA|N34460|372|14107|1410702|30466|PHX|Phoenix  AZ|AZ|4|Arizona|81|14771|1477102|32457|SFO|San Francisco  CA|CA|6|California|91|826|828|2.0|2.0|0|0|0800-0859|12.0|840|933|9.0|939|942|3.0|3.0|0|0|0900-0959|0|NULL|0|133.0|134.0|113.0|1.0|651.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|19|2|2016-01-19|DL|19790|DL|N343NB|992|13485|1348502|33485|MSN|Madison  WI|WI|55|Wisconsin|45|11433|1143302|31295|DTW|Detroit  MI|MI|26|Michigan|43|645|641|-4.0|0.0|0|-1|0600-0659|8.0|649|836|9.0|905|845|-20.0|0.0|0|-2|0900-0959|0|NULL|0|80.0|64.0|47.0|1.0|311.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|30|6|2016-01-30|WN|19393|WN|N754SW|3302|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|15016|1501603|31123|STL|St. Louis  MO|MO|29|Missouri|64|1955|1948|-7.0|0.0|0|-1|1900-1959|14.0|2002|2020|5.0|2045|2025|-20.0|0.0|0|-2|2000-2059|0|NULL|0|110.0|97.0|78.0|1.0|484.0|2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|24|7|2016-01-24|OO|20304|OO|N959SW|6486|11122|1112203|31122|CPR|Casper  WY|WY|56|Wyoming|88|11292|1129202|30325|DEN|Denver  CO|CO|8|Colorado|82|1658|1652|-6.0|0.0|0|-1|1600-1659|20.0|1712|1754|10.0|1806|1804|-2.0|0.0|0|-1|1800-1859|0|NULL|0|68.0|72.0|42.0|1.0|230.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|4|1|2016-01-04|HA|19690|HA|N477HA|121|12402|1240203|32402|ITO|Hilo  HI|HI|15|Hawaii|2|12173|1217302|32134|HNL|Honolulu  HI|HI|15|Hawaii|2|850|845|-5.0|0.0|0|-1|0800-0859|8.0|853|930|5.0|940|935|-5.0|0.0|0|-1|0900-0959|0|NULL|0|50.0|50.0|37.0|1.0|216.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|22|5|2016-01-22|DL|19790|DL|N381DN|861|11637|1163703|31637|FAR|Fargo  ND|ND|38|North Dakota|66|13487|1348702|31650|MSP|Minneapolis  MN|MN|27|Minnesota|63|635|635|0.0|0.0|0|0|0600-0659|23.0|658|742|3.0|800|745|-15.0|0.0|0|-1|0800-0859|0|NULL|0|85.0|70.0|44.0|1.0|223.0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|22|5|2016-01-22|AA|19805|AA|N155UW|698|11298|1129804|30194|DFW|Dallas/Fort Worth  TX|TX|48|Texas|74|14679|1467903|33570|SAN|San Diego  CA|CA|6|California|91|1035|1029|-6.0|0.0|0|-1|1000-1059|18.0|1047|1129|4.0|1147|1133|-14.0|0.0|0|-1|1100-1159|0|NULL|0|192.0|184.0|162.0|1.0|1171.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|29|5|2016-01-29|EV|20366|EV|N676AE|2830|15249|1524904|35249|TLH|Tallahassee  FL|FL|12|Florida|33|11298|1129804|30194|DFW|Dallas/Fort Worth  TX|TX|48|Texas|74|1607|1558|-9.0|0.0|0|-1|1600-1659|12.0|1610|1707|15.0|1748|1722|-26.0|0.0|0|-2|1700-1759|0|NULL|0|161.0|144.0|117.0|1.0|767.0|4|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|16|6|2016-01-16|UA|19977|UA|N814UA|1779|12266|1226603|31453|IAH|Houston  TX|TX|48|Texas|74|14747|1474703|30559|SEA|Seattle  WA|WA|53|Washington|93|910|905|-5.0|0.0|0|-1|0900-0959|10.0|915|1143|7.0|1206|1150|-16.0|0.0|0|-2|1200-1259|0|NULL|0|296.0|285.0|268.0|1.0|1874.0|8|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|28|4|2016-01-28|UA|19977|UA|N817UA|468|14747|1474703|30559|SEA|Seattle  WA|WA|53|Washington|93|14771|1477102|32457|SFO|San Francisco  CA|CA|6|California|91|722|719|-3.0|0.0|0|-1|0700-0759|16.0|735|917|16.0|931|933|2.0|2.0|0|0|0900-0959|0|NULL|0|129.0|134.0|102.0|1.0|679.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|7|4|2016-01-07|DL|19790|DL|N947DN|1462|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|14122|1412202|30198|PIT|Pittsburgh  PA|PA|42|Pennsylvania|23|1534|1528|-6.0|0.0|0|-1|1500-1559|12.0|1540|1651|3.0|1719|1654|-25.0|0.0|0|-2|1700-1759|0|NULL|0|105.0|86.0|71.0|1.0|526.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|6|3|2016-01-06|AA|19805|AA|N724UW|1842|10529|1052904|30529|BDL|Hartford  CT|CT|9|Connecticut|11|11057|1105703|31057|CLT|Charlotte  NC|NC|37|North Carolina|36|1010|1003|-7.0|0.0|0|-1|1000-1059|10.0|1013|1153|7.0|1228|1200|-28.0|0.0|0|-2|1200-1259|0|NULL|0|138.0|117.0|100.0|1.0|644.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|3|7|2016-01-03|WN|19393|WN|N227WN|4338|14107|1410702|30466|PHX|Phoenix  AZ|AZ|4|Arizona|81|15016|1501603|31123|STL|St. Louis  MO|MO|29|Missouri|64|1620|1624|4.0|4.0|0|0|1600-1659|14.0|1638|1958|5.0|2010|2003|-7.0|0.0|0|-1|2000-2059|0|NULL|0|170.0|159.0|140.0|1.0|1262.0|6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|30|6|2016-01-30|DL|19790|DL|N194DN|612|12173|1217302|32134|HNL|Honolulu  HI|HI|15|Hawaii|2|12892|1289203|32575|LAX|Los Angeles  CA|CA|6|California|91|1158|1157|-1.0|0.0|0|-1|1100-1159|29.0|1226|1844|11.0|1930|1855|-35.0|0.0|0|-2|1900-1959|0|NULL|0|332.0|298.0|258.0|1.0|2556.0|11|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|27|3|2016-01-27|UA|19977|UA|N69816|525|12264|1226402|30852|IAD|Washington  DC|VA|51|Virginia|38|14771|1477102|32457|SFO|San Francisco  CA|CA|6|California|91|1224|1222|-2.0|0.0|0|-1|1200-1259|13.0|1235|1455|6.0|1529|1501|-28.0|0.0|0|-2|1500-1559|0|NULL|0|365.0|339.0|320.0|1.0|2419.0|10|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|24|7|2016-01-24|AA|19805|AA|N4WMAA|1505|11298|1129804|30194|DFW|Dallas/Fort Worth  TX|TX|48|Texas|74|13891|1389101|32575|ONT|Ontario  CA|CA|6|California|91|1230|1225|-5.0|0.0|0|-1|1200-1259|17.0|1242|1327|6.0|1345|1333|-12.0|0.0|0|-1|1300-1359|0|NULL|0|195.0|188.0|165.0|1.0|1188.0|5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|27|3|2016-01-27|DL|19790|DL|N617DL|1726|11697|1169704|32467|FLL|Fort Lauderdale  FL|FL|12|Florida|33|10397|1039705|30397|ATL|Atlanta  GA|GA|13|Georgia|34|1645|1717|32.0|32.0|1|2|1600-1659|48.0|1805|1926|4.0|1844|1930|46.0|46.0|1|3|1800-1859|0|NULL|0|119.0|133.0|81.0|1.0|581.0|3|0.0|0.0|14.0|0.0|32.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
2016|1|1|13|3|2016-01-13|EV|20366|EV|N13538|4403|12278|1227803|30928|ICT|Wichita  KS|KS|20|Kansas|62|12266|1226603|31453|IAH|Houston  TX|TX|48|Texas|74|1154|1142|-12.0|0.0|0|-1|1100-1159|24.0|1206|1332|8.0|1348|1340|-8.0|0.0|0|-1|1300-1359|0|NULL|0|114.0|118.0|86.0|1.0|542.0|3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|NULL|0|0|0.0|0.0|0.0|0.0|NULL|NULL|0|0|0.0|0.0|0.0
