-37.822516|145.204356|Mitcham|3132|Vic|618000|house|1|3|2013|3|2|2|-1|39|1012|635|300|1611|1|1117|2.3|null|null|-1|19901|843|531|999|hospital1759|1616|GPDoctor12239|1041|1550|1271
-33.26342|151.423031|Watanobbi|2259|NSW|273000|house|4|23|2013|3|1|1|600|32|1800|602|320|1426|1.1|1243|2.8|null|null|-1|1145|2471|3|80045|hospital2395|5472|GPDoctor3584|2169|1225|2220
-34.7557261|149.7158605|Goulburn|2580|NSW|-1|house|11|12|2012|1|1|3|250|33|1400|554|165|1041|1.1|805|1.9|null|null|-1|1315|442|198|77083|hospital1576|39596|clinic7667|245|732|335
-36.41632843|148.6096954|Jindabyne|2627|NSW|40000|residential land|8|22|2009|0|0|0|215|26|1777|655|375|1325|1.1|1166|2.4|null|null|-1|55027|131734|201|115230|hospital1568|50504|GPDoctor10436|1021|923|958
-33.900541|151.206812|Waterloo|2017|NSW|635000|apartment|9|1|2016|1|2|0|-1|34|2300|1364|466|2568|1.3|1954|1.6|Bourke Street Public School|null|-1|1329|723|3|23468|hospitalDoctor1033|430|GPDoctor11897|230|236|683
-33.806649|151.164063|Lane Cove|2066|NSW|580000|apartment|10|31|2015|1|1|1|-1|34|2500|766|370|1684|1.2|1507|2.2|null|Chatswood High School|74|1117|1884|3|20454|hospitalDoctor4157|1454|clinic3023|823|1098|971
-32.710333|152.061631|Soldiers Point|2317|NSW|360000|house|8|2|2011|2|1|1|690|51|2232|473|233|939|1.1|919|2.4|null|null|-1|1186|44475|3|164837|hospitalDoctor1231|7676|clinic8821|5209|175|5081
-37.824677|144.962758|Southbank|3006|Vic|548000|apartment|2|6|2011|2|2|1|-1|27|2510|1076|500|2324|1.2|1807|1.9|Port Melbourne Primary School|null|-1|19854|799|521|578|hospitalDoctor744|595|GPDoctor12750|156|1544|805
-37.914584|145.081458|Bentleigh East|3165|Vic|920000|house|7|11|2015|3|1|3|-1|37|2000|780|325|2250|1.1|1750|3|Coatesville Primary School|null|-1|19917|1691|685|1728|hospitalDoctor826|575|clinic8924|662|751|859
-36.97992355|143.3703035|Moonambel|3478|Vic|-1|mixed farming|6|6|2014|0|0|0|2112459|53|672|357|100|759|1.1|675|2.2|null|null|-1|19921|153147|576|122159|hospital1480|50201|GPDoctor11504|35204|968|33738
-31.062187|152.822233|West Kempsey|2440|NSW|145000|house|6|28|2016|3|1|1|847|37|1226|368|180|719|1.1|667|2.3|null|null|-1|55046|1929|3|357926|hospital2133|659|GPDoctor16458|2148|1089|2863
-33.65357208|151.3086853|Newport|2106|NSW|1550000|house|2|2|2009|4|3|3|-1|39|3000|740|800|2062|1|1940|3|Newport Public School|null|-1|1133|14095|3|40471|hospitalDoctor4040|2335|clinic9232|757|1136|1166
-33.985463|151.077907|Oatley|2223|NSW|1220000|house|3|18|2010|5|3|2|-1|61|2400|398|350|1568|1.1|924|2.1|null|Georges River College Penshurst Girls Campus|-1|1342|601|3|17220|hospitalDoctor4006|2262|clinicDoctor1190|274|1141|573
-34.169794|142.072496|Merbein|3505|Vic|208000|house|4|2|2014|4|1|0|1123|50|1138|428|200|833|1.2|881|2.4|null|null|-1|15351|448343|570|445824|hospital2168|5768|GPDoctor20043|966|555|7355
-37.728254|144.920911|Strathmore|3041|Vic|895000|house|9|10|2010|4|2|4|-1|39|2167|678|352|1954|1.1|1648|2.8|null|null|-1|20034|698|223|1370|hospital794|2093|clinic8579|626|1502|1952
-33.772022|151.099628|Marsfield|2122|NSW|1810000|house|2|28|2015|7|3|2|-1|37|1600|492|505|1722|1|1375|3.1|null|Cheltenham Girls High School|58|1429|1627|3|17101|hospitalDoctor3874|882|clinic2304|882|628|1053
-38.00788498|145.0879669|Mordialloc|3195|Vic|485000|unit|3|2|2010|2|1|2|-1|43|2109|796|321|1941|1.1|1341|1.8|null|Parkdale Secondary College|-1|19863|147|670|95|hospital1563|2333|clinic3632|221|414|114
-37.775784|145.017687|Fairfield|3078|Vic|320000|apartment|3|7|2010|1|1|0|-1|35|1600|668|250|1849|1.2|1406|2.2|null|null|-1|19930|382|296|1618|hospitalDoctor1114|345|clinic9094|106|1559|1677
-33.72375|151.135668|Turramurra|2074|NSW|1740000|house|5|30|2015|4|2|1|1030|43|3200|866|425|2644|1|2468|2.9|Wahroonga Public School|null|-1|1123|1180|3|23161|hospital4200|1759|clinic8940|1108|1195|1267
-37.851055|145.056244|Glen Iris|3146|Vic|1090000|townhouse|12|10|2013|3|3|2|246|37|2383|891|650|2468|1.1|2444|3.2|null|null|-1|19912|472|612|1081|hospital2070|576|clinic9154|527|1600|1087
-31.879218|152.6662571|Harrington|2427|NSW|-1|residential land|12|12|2013|0|0|0|576|51|1235|368|220|846|1.1|735|2.4|null|null|-1|55037|19994|3|272935|hospital1730|20297|GPDoctor20150|2428|1143|12679
-38.16793823|145.1304474|Frankston South|3199|Vic|750000|house|11|4|2008|9|3|0|-1|41|1712|564|315|1427|1.1|1277|2.4|Derinya Primary School|null|-1|19836|1939|597|744|hospital2721|1577|clinic4241|792|1509|2985
-35.248698|149.365538|Wamboin|2620|NSW|620000|house|8|11|2010|4|2|4|5|42|2578|1096|340|3156|1.1|2781|2.9|null|null|-1|55034|7388|193|16511|hospital1856|16272|GPDoctor12579|6892|1152|16440
-33.832056|151.218074|Neutral Bay|2089|NSW|1120000|apartment|5|30|2015|2|1|1|-1|35|3375|1038|420|2483|1.3|1465|1.8|null|Mosman High School|110|1112|1411|3|24584|hospital3498|314|clinic3697|225|1134|283
-36.777429|149.832819|Frogs Hollow|2550|NSW|-1|residential land|3|21|2013|0|0|0|68796|45|2167|394|100|1021|1.1|1018|2.7|null|null|-1|55027|168618|201|161223|hospital1481|10763|GP22546|12108|747|11871
-33.945007|151.084023|Beverly Hills|2209|NSW|855000|house|11|16|2010|23|1|1|-1|45|2084|505|462|1727|1.2|1516|3|Beverly Hills Public School|null|-1|1413|532|3|14590|hospital1696|1674|GPDoctor10981|392|1160|1761
-33.891967|151.259359|Bondi|2026|NSW|-1|apartment|11|27|2014|2|1|0|-1|34|2550|708|400|1750|1.2|1199|2.1|Bellevue Hill Public School|null|-1|1109|1007|3|28171|hospitalDoctor503|365|GPDoctor1038|257|980|727
-33.883253|151.078451|Strathfield|2135|NSW|2630000|house|12|3|2016|4|2|3|676|41|2600|766|510|2711|1.1|2250|3.3|null|Strathfield Girls High School|67|1206|1948|3|11463|hospitalDoctor4076|1114|GPDoctor14218|1031|928|1771
-33.807993|151.053824|Ermington|2115|NSW|702000|townhouse|1|21|2015|3|3|2|215|39|2773|415|130|1354|1.1|766|2.2|Ermington West Public School|null|-1|1225|1944|3|11302|hospital1720|1202|clinic8610|764|270|735
-33.795371|151.25629|Balgowlah|2093|NSW|1430000|house|5|13|2015|3|2|2|544|37|3000|933|490|2552|1.2|1874|2.7|Balgowlah Heights Public School|null|-1|1112|6806|3|28951|hospitalDoctor473|2791|GP9344|133|996|739
-33.861758|151.212407|Sydney|2000|NSW|1530000|apartment|10|13|2015|2|2|1|132|58|6002|2000|1040|3833|1.2|2691|1.7|Fort Street Public School|null|-1|1103|154|3|23731|hospital3468|284|GPDoctor20860|169|412|624
-37.788862|144.848832|Braybrook|3019|Vic|490000|house|5|6|2010|3|1|2|-1|34|1170|305|205|919|1.3|827|3|null|null|-1|20022|1695|341|1235|hospitalDoctor1142|1229|clinic7670|514|1454|1089
-33.8670388|151.0674526|Homebush West|2140|NSW|367000|unit|2|5|2012|1|1|1|-1|30|1716|462|345|1057|1.6|1027|2.8|Homebush West Public School|null|-1|1217|356|3|10332|hospitalDoctor3517|2328|GPDoctor10851|213|928|2461
-38.0786169|145.4567082|Pakenham|3810|Vic|444000|house|3|12|2012|4|2|2|700|28|2167|788|320|1841|1|1798|3.2|null|null|-1|45794|1846|654|1444|hospitalDoctor1065|1993|GPDoctor10444|1640|1522|1479
-33.76768|151.159128|Killara|2071|NSW|-1|apartment|3|21|2016|1|1|2|-1|39|2554|784|535|2166|1.1|1428|2.5|Killara Public School|null|-1|1120|335|3|21901|hospital2636|507|GPDoctor16533|1401|1103|1039
-33.891076|151.079831|Strathfield South|2136|NSW|400000|apartment|8|17|2012|2|1|1|-1|34|2383|642|390|1587|1.2|1387|2.7|Strathfield South Public School|null|-1|1206|2537|3|11743|hospitalDoctor4076|392|GPDoctor14218|355|307|1741
-37.576605|144.696416|Sunbury|3429|Vic|-1|unit|27|2|2012|3|1|0|-1|40|1517|552|250|1375|1|1178|2.7|null|null|-1|15351|2738|571|2958|hospitalDoctor1150|4724|GPDoctor1116|2356|229|2774
-33.7788851|151.0832347|Epping|2121|NSW|1480000|other|11|24|2012|4|2|3|1024|42|2500|864|660|2714|1.1|2416|2.9|null|Cheltenham Girls High School|58|1429|666|3|15446|hospital3803|566|GPDoctor14048|345|1053|807
-37.56931686|143.8833923|Ballarat East|3350|Vic|155000|house|4|2|2009|2|1|1|1215|30|1322|545|191|1273|1|933|2.2|null|null|-1|19921|77641|639|69943|hospitalDoctor4186|2674|GPDoctor17414|1594|1440|1578
-33.8232116|151.0140259|Rosehill|2142|NSW|390000|unit|3|12|2014|2|1|2|-1|-1|-1|-1|-1|-1|-1|-1|-1|Rosehill Public School|null|-1|1228|588|3|7387|hospitalDoctor1294|1179|GPDoctor17679|357|259|693
-37.708382|145.0555|Bundoora|3083|Vic|535000|house|17|8|2010|4|1|4|-1|36|1600|457|341|1053|1.1|946|2.7|null|null|-1|19983|2299|240|878|hospital2538|752|clinic1666|401|712|851
-37.821413|144.964471|Southbank|3006|Vic|-1|apartment|12|1|2011|2|2|2|-1|37|2513|1360|760|2725|1.2|2562|1.8|Carlton Gardens Primary School|null|-1|19854|409|521|198|hospitalDoctor744|223|clinic1852|157|1544|419
-37.818628|145.278328|Croydon South|3136|Vic|600000|house|31|7|2016|4|2|1|389|35|1650|624|153|1625|1.1|1428|2.8|null|null|-1|19878|2587|588|961|hospitalDoctor472|1428|GPDoctor1508|886|203|2094
-37.477424|145.273723|Pheasant Creek|3757|Vic|370000|house|19|12|2012|3|2|1|-1|38|1842|573|400|1575|1.1|1586|3|null|null|-1|19990|19403|278|14706|hospital1818|30200|GPDoctor1054|8350|223|17728
-35.913441|145.648657|Cobram|3644|Vic|153000|house|18|8|2010|4|1|1|-1|35|1127|437|150|944|1.1|753|2.6|null|null|-1|15351|202649|584|111923|hospital1557|361|clinic2889|173|388|758
-33.751675|151.284432|Dee Why|2099|NSW|348000|unit|11|14|2008|2|1|1|-1|41|2000|444|300|1156|1.1|1069|2.4|Dee Why Public School|null|-1|1112|12236|3|33055|hospitalDoctor3508|373|GPDoctor11129|81|1186|376
-28.217476|153.486402|Bilambil Heights|2486|NSW|450000|house|6|5|2014|4|3|2|851|33|1733|565|375|1390|1|1424|3|null|null|-1|55066|65257|158|33290|hospitalDoctor1300|5275|GPDoctor15837|2879|454|7484
-37.557005|143.898846|Brown Hill|3350|Vic|240000|house|22|4|2010|3|1|1|547|32|1625|631|250|1335|1.1|1237|2.5|null|null|-1|19921|77118|639|70267|hospitalDoctor4186|3976|GPDoctor17414|1557|1440|2725
-37.86904907|144.8224945|Altona|3018|Vic|-1|unit|27|7|2009|2|1|1|-1|44|1475|584|280|1666|1.1|1077|2.1|null|null|-1|19926|662|689|2239|hospital2001|6109|GPDoctor11974|437|1433|655
-34.037053|150.66382|Grasmere|2570|NSW|973000|house|12|2|2014|5|4|5|3000|29|2481|524|280|1924|1.1|1711|3.2|null|null|-1|1298|10502|42|6814|hospital1542|1927|clinic2384|3708|304|3340
